c_t,o_t,o,h,l,c,v
2022-11-26 01:15:00,2022-11-26 01:10:00,16607.02,16622.93,16587.59,16611.9,1146.60362
2022-11-26 01:20:00,2022-11-26 01:15:00,16611.92,16615.72,16591.53,16601.43,958.9712
2022-11-26 01:25:00,2022-11-26 01:20:00,16601.43,16701.99,16600.83,16655.64,2943.38925
2022-11-26 01:30:00,2022-11-26 01:25:00,16654.69,16700.38,16650.0,16675.48,1782.47461
2022-11-26 01:35:00,2022-11-26 01:30:00,16674.54,16684.95,16645.0,16658.68,1346.04053
2022-11-26 01:40:00,2022-11-26 01:35:00,16659.18,16670.05,16648.13,16655.66,710.49911
2022-11-26 01:45:00,2022-11-26 01:40:00,16656.63,16660.0,16640.0,16648.67,668.94138
2022-11-26 01:50:00,2022-11-26 01:45:00,16648.13,16649.82,16630.0,16640.94,630.72042
2022-11-26 01:55:00,2022-11-26 01:50:00,16640.94,16641.09,16618.54,16628.24,570.77834
2022-11-26 02:00:00,2022-11-26 01:55:00,16627.39,16641.29,16626.16,16633.87,530.91339
2022-11-26 02:05:00,2022-11-26 02:00:00,16634.33,16663.68,16633.13,16652.99,727.12802
2022-11-26 02:10:00,2022-11-26 02:05:00,16653.65,16670.0,16650.0,16656.29,595.67571
2022-11-26 02:15:00,2022-11-26 02:10:00,16657.06,16662.78,16650.0,16651.41,706.67855
2022-11-26 02:20:00,2022-11-26 02:15:00,16651.41,16658.91,16636.25,16643.7,526.50492
2022-11-26 02:25:00,2022-11-26 02:20:00,16644.37,16646.86,16628.01,16628.72,627.75344
2022-11-26 02:30:00,2022-11-26 02:25:00,16628.2,16649.15,16621.72,16639.3,762.3623
2022-11-26 02:35:00,2022-11-26 02:30:00,16639.3,16660.08,16634.3,16658.6,744.5165
2022-11-26 02:40:00,2022-11-26 02:35:00,16658.6,16660.49,16635.0,16647.04,815.4719
2022-11-26 02:45:00,2022-11-26 02:40:00,16647.04,16650.0,16626.0,16633.98,633.01252
2022-11-26 02:50:00,2022-11-26 02:45:00,16633.98,16640.45,16625.12,16627.85,539.25126
2022-11-26 02:55:00,2022-11-26 02:50:00,16627.05,16636.26,16617.33,16620.65,701.07593
2022-11-26 03:00:00,2022-11-26 02:55:00,16619.87,16634.07,16618.53,16627.9,477.20291
2022-11-26 03:05:00,2022-11-26 03:00:00,16628.17,16637.22,16618.62,16628.82,674.43015
2022-11-26 03:10:00,2022-11-26 03:05:00,16628.04,16638.88,16628.04,16633.73,443.23182
2022-11-26 03:15:00,2022-11-26 03:10:00,16633.21,16634.47,16612.24,16613.31,768.06791
2022-11-26 03:20:00,2022-11-26 03:15:00,16614.12,16628.45,16602.78,16626.22,663.02131
2022-11-26 03:25:00,2022-11-26 03:20:00,16626.22,16628.27,16616.04,16624.47,427.80738
2022-11-26 03:30:00,2022-11-26 03:25:00,16624.47,16626.07,16615.01,16621.55,339.43038
2022-11-26 03:35:00,2022-11-26 03:30:00,16621.55,16631.43,16619.35,16626.2,480.80556
2022-11-26 03:40:00,2022-11-26 03:35:00,16626.2,16641.61,16625.3,16633.6,488.74596
2022-11-26 03:45:00,2022-11-26 03:40:00,16633.6,16641.7,16631.03,16637.3,447.53094
2022-11-26 03:50:00,2022-11-26 03:45:00,16637.79,16644.06,16635.67,16636.66,329.68585
2022-11-26 03:55:00,2022-11-26 03:50:00,16636.66,16637.12,16606.0,16616.86,998.82084
2022-11-26 04:00:00,2022-11-26 03:55:00,16616.3,16626.29,16610.76,16625.79,637.97024
2022-11-26 04:05:00,2022-11-26 04:00:00,16625.79,16633.78,16619.0,16619.14,724.58791
2022-11-26 04:10:00,2022-11-26 04:05:00,16619.46,16625.16,16612.35,16617.81,423.8205
2022-11-26 04:15:00,2022-11-26 04:10:00,16617.81,16622.43,16608.65,16609.13,505.96868
2022-11-26 04:20:00,2022-11-26 04:15:00,16609.13,16628.35,16607.33,16626.33,526.04627
2022-11-26 04:25:00,2022-11-26 04:20:00,16626.33,16633.03,16621.0,16627.29,674.87355
2022-11-26 04:30:00,2022-11-26 04:25:00,16626.87,16627.42,16607.54,16618.09,726.71831
2022-11-26 04:35:00,2022-11-26 04:30:00,16618.09,16619.78,16610.0,16617.34,625.53962
2022-11-26 04:40:00,2022-11-26 04:35:00,16617.34,16617.81,16602.12,16609.17,625.384
2022-11-26 04:45:00,2022-11-26 04:40:00,16609.17,16624.28,16606.6,16612.94,778.99777
2022-11-26 04:50:00,2022-11-26 04:45:00,16612.94,16636.01,16611.88,16631.03,1342.62187
2022-11-26 04:55:00,2022-11-26 04:50:00,16631.03,16644.72,16615.47,16615.99,987.9619
2022-11-26 05:00:00,2022-11-26 04:55:00,16615.99,16638.32,16606.95,16630.32,1067.2347
2022-11-26 05:05:00,2022-11-26 05:00:00,16630.32,16636.9,16626.68,16632.08,403.41459
2022-11-26 05:10:00,2022-11-26 05:05:00,16632.7,16645.0,16631.84,16636.04,626.95387
2022-11-26 05:15:00,2022-11-26 05:10:00,16636.66,16639.13,16624.0,16627.76,411.6225
2022-11-26 05:20:00,2022-11-26 05:15:00,16627.4,16629.51,16619.2,16628.16,624.89235
2022-11-26 05:25:00,2022-11-26 05:20:00,16628.16,16635.1,16626.33,16630.48,465.69094
2022-11-26 05:30:00,2022-11-26 05:25:00,16630.78,16649.06,16628.39,16641.35,581.19811
2022-11-26 05:35:00,2022-11-26 05:30:00,16641.35,16651.84,16631.3,16645.78,875.20456
2022-11-26 05:40:00,2022-11-26 05:35:00,16645.78,16648.49,16634.74,16637.3,550.17599
2022-11-26 05:45:00,2022-11-26 05:40:00,16636.74,16643.51,16631.15,16642.64,497.80856
2022-11-26 05:50:00,2022-11-26 05:45:00,16642.65,16646.5,16631.12,16631.97,551.13104
2022-11-26 05:55:00,2022-11-26 05:50:00,16631.97,16637.99,16629.19,16630.52,514.39803
2022-11-26 06:00:00,2022-11-26 05:55:00,16630.03,16633.28,16624.0,16625.48,865.51758
2022-11-26 06:05:00,2022-11-26 06:00:00,16625.0,16626.35,16603.0,16604.48,749.58381
2022-11-26 06:10:00,2022-11-26 06:05:00,16605.25,16616.17,16576.03,16579.65,1296.78224
2022-11-26 06:15:00,2022-11-26 06:10:00,16579.65,16584.99,16560.29,16573.34,1037.75362
2022-11-26 06:20:00,2022-11-26 06:15:00,16573.34,16587.0,16560.87,16585.23,751.81099
2022-11-26 06:25:00,2022-11-26 06:20:00,16585.23,16587.6,16546.18,16549.17,1070.09454
2022-11-26 06:30:00,2022-11-26 06:25:00,16549.17,16576.3,16545.61,16572.07,916.15891
2022-11-26 06:35:00,2022-11-26 06:30:00,16572.9,16587.5,16566.64,16578.48,858.57491
2022-11-26 06:40:00,2022-11-26 06:35:00,16578.04,16584.34,16574.0,16579.7,448.9064
2022-11-26 06:45:00,2022-11-26 06:40:00,16579.7,16585.11,16572.61,16580.62,471.91331
2022-11-26 06:50:00,2022-11-26 06:45:00,16580.62,16582.62,16569.0,16571.16,442.88555
2022-11-26 06:55:00,2022-11-26 06:50:00,16571.15,16571.15,16542.37,16551.77,1123.1669
2022-11-26 07:00:00,2022-11-26 06:55:00,16551.77,16563.01,16532.5,16559.5,998.88551
2022-11-26 07:05:00,2022-11-26 07:00:00,16559.0,16574.15,16555.85,16566.06,792.95522
2022-11-26 07:10:00,2022-11-26 07:05:00,16566.25,16568.5,16556.01,16560.68,376.77092
2022-11-26 07:15:00,2022-11-26 07:10:00,16560.68,16568.85,16555.0,16564.52,323.05568
2022-11-26 07:20:00,2022-11-26 07:15:00,16564.52,16566.32,16555.24,16563.84,225.3474
2022-11-26 07:25:00,2022-11-26 07:20:00,16563.84,16566.41,16554.34,16562.26,369.36132
2022-11-26 07:30:00,2022-11-26 07:25:00,16562.26,16572.22,16555.6,16557.76,541.3841
2022-11-26 07:35:00,2022-11-26 07:30:00,16557.13,16558.79,16530.0,16542.28,1056.13583
2022-11-26 07:40:00,2022-11-26 07:35:00,16542.28,16560.0,16539.0,16558.3,485.15306
2022-11-26 07:45:00,2022-11-26 07:40:00,16558.3,16572.71,16553.53,16571.98,600.02929
2022-11-26 07:50:00,2022-11-26 07:45:00,16571.98,16594.4,16565.91,16589.0,1078.0684
2022-11-26 07:55:00,2022-11-26 07:50:00,16589.2,16600.0,16585.76,16587.88,1173.88422
2022-11-26 08:00:00,2022-11-26 07:55:00,16587.88,16591.68,16581.1,16583.75,353.73224
2022-11-26 08:05:00,2022-11-26 08:00:00,16584.13,16594.0,16581.06,16585.73,432.08972
2022-11-26 08:10:00,2022-11-26 08:05:00,16585.22,16596.36,16581.15,16592.44,383.42576
2022-11-26 08:15:00,2022-11-26 08:10:00,16592.44,16596.14,16587.2,16592.36,496.57292
2022-11-26 08:20:00,2022-11-26 08:15:00,16592.36,16595.0,16574.14,16576.04,595.19915
2022-11-26 08:25:00,2022-11-26 08:20:00,16576.04,16585.07,16572.5,16578.8,408.08978
2022-11-26 08:30:00,2022-11-26 08:25:00,16578.8,16586.95,16578.0,16582.76,244.04326
2022-11-26 08:35:00,2022-11-26 08:30:00,16582.76,16584.26,16575.37,16580.76,298.26922
2022-11-26 08:40:00,2022-11-26 08:35:00,16580.76,16583.03,16572.93,16579.26,330.95568
2022-11-26 08:45:00,2022-11-26 08:40:00,16579.91,16581.06,16569.47,16572.82,489.12139
2022-11-26 08:50:00,2022-11-26 08:45:00,16572.82,16582.0,16571.26,16578.0,330.10744
2022-11-26 08:55:00,2022-11-26 08:50:00,16578.22,16583.0,16576.91,16581.45,276.61889
2022-11-26 09:00:00,2022-11-26 08:55:00,16581.45,16583.0,16567.0,16573.03,471.65522
2022-11-26 09:05:00,2022-11-26 09:00:00,16573.01,16583.0,16571.57,16579.6,536.93812
2022-11-26 09:10:00,2022-11-26 09:05:00,16579.6,16597.66,16579.34,16587.79,781.77089
2022-11-26 09:15:00,2022-11-26 09:10:00,16587.35,16597.0,16586.53,16590.0,492.75977
2022-11-26 09:20:00,2022-11-26 09:15:00,16589.99,16594.99,16588.0,16588.54,381.88874
2022-11-26 09:25:00,2022-11-26 09:20:00,16588.85,16589.58,16574.84,16576.61,413.03462
2022-11-26 09:30:00,2022-11-26 09:25:00,16576.05,16591.69,16576.05,16588.03,353.90358
2022-11-26 09:35:00,2022-11-26 09:30:00,16588.03,16588.99,16579.31,16581.77,307.72395
2022-11-26 09:40:00,2022-11-26 09:35:00,16581.77,16589.79,16578.1,16587.85,350.26497
2022-11-26 09:45:00,2022-11-26 09:40:00,16587.85,16600.0,16587.85,16597.94,641.93294
2022-11-26 09:50:00,2022-11-26 09:45:00,16597.39,16600.0,16591.72,16598.45,890.09147
2022-11-26 09:55:00,2022-11-26 09:50:00,16598.45,16600.0,16585.25,16593.33,681.8425
2022-11-26 10:00:00,2022-11-26 09:55:00,16593.33,16594.99,16585.02,16590.86,352.25242
2022-11-26 10:05:00,2022-11-26 10:00:00,16590.86,16594.57,16582.72,16583.67,400.65816
2022-11-26 10:10:00,2022-11-26 10:05:00,16583.67,16597.03,16582.03,16592.79,627.68434
2022-11-26 10:15:00,2022-11-26 10:10:00,16592.79,16631.25,16589.5,16616.39,1845.52779
2022-11-26 10:20:00,2022-11-26 10:15:00,16616.39,16638.23,16605.33,16609.91,1143.28429
2022-11-26 10:25:00,2022-11-26 10:20:00,16609.91,16616.66,16598.17,16613.09,810.51728
2022-11-26 10:30:00,2022-11-26 10:25:00,16612.41,16615.96,16609.44,16609.56,443.63542
2022-11-26 10:35:00,2022-11-26 10:30:00,16610.07,16621.03,16599.11,16601.39,659.33075
2022-11-26 10:40:00,2022-11-26 10:35:00,16600.75,16609.76,16599.32,16604.2,558.23825
2022-11-26 10:45:00,2022-11-26 10:40:00,16604.72,16615.75,16601.6,16614.12,450.49036
2022-11-26 10:50:00,2022-11-26 10:45:00,16614.12,16614.99,16601.12,16604.04,359.81771
2022-11-26 10:55:00,2022-11-26 10:50:00,16603.15,16617.18,16602.77,16610.86,496.88651
2022-11-26 11:00:00,2022-11-26 10:55:00,16610.87,16619.53,16592.01,16596.56,660.29868
2022-11-26 11:05:00,2022-11-26 11:00:00,16595.82,16606.54,16586.0,16595.32,926.63386
2022-11-26 11:10:00,2022-11-26 11:05:00,16594.96,16601.99,16578.4,16580.01,775.39652
2022-11-26 11:15:00,2022-11-26 11:10:00,16580.05,16584.76,16556.66,16568.73,1305.08075
2022-11-26 11:20:00,2022-11-26 11:15:00,16569.31,16579.18,16563.17,16575.4,603.91662
2022-11-26 11:25:00,2022-11-26 11:20:00,16575.73,16585.68,16571.25,16579.99,416.48957
2022-11-26 11:30:00,2022-11-26 11:25:00,16580.28,16592.0,16579.25,16585.38,416.75148
2022-11-26 11:35:00,2022-11-26 11:30:00,16586.27,16587.0,16574.3,16582.85,469.00437
2022-11-26 11:40:00,2022-11-26 11:35:00,16583.4,16587.67,16579.21,16585.35,256.80222
2022-11-26 11:45:00,2022-11-26 11:40:00,16585.36,16586.79,16568.77,16571.44,368.42226
2022-11-26 11:50:00,2022-11-26 11:45:00,16571.44,16576.53,16561.79,16571.55,462.15883
2022-11-26 11:55:00,2022-11-26 11:50:00,16571.55,16577.78,16567.97,16572.39,415.57794
2022-11-26 12:00:00,2022-11-26 11:55:00,16572.39,16584.59,16568.51,16580.31,330.41468
2022-11-26 12:05:00,2022-11-26 12:00:00,16580.58,16583.37,16574.22,16576.2,328.25012
2022-11-26 12:10:00,2022-11-26 12:05:00,16576.63,16577.87,16564.65,16570.24,435.31877
2022-11-26 12:15:00,2022-11-26 12:10:00,16569.64,16579.11,16569.15,16573.09,297.26225
2022-11-26 12:20:00,2022-11-26 12:15:00,16573.09,16577.17,16568.24,16571.84,340.25736
2022-11-26 12:25:00,2022-11-26 12:20:00,16571.44,16584.96,16570.37,16583.64,446.33404
2022-11-26 12:30:00,2022-11-26 12:25:00,16583.65,16598.5,16582.27,16593.95,543.66746
2022-11-26 12:35:00,2022-11-26 12:30:00,16593.95,16595.99,16581.28,16588.36,585.87282
2022-11-26 12:40:00,2022-11-26 12:35:00,16588.45,16589.67,16558.32,16560.27,650.34558
2022-11-26 12:45:00,2022-11-26 12:40:00,16560.27,16574.02,16560.13,16571.08,616.74381
2022-11-26 12:50:00,2022-11-26 12:45:00,16571.08,16577.99,16567.87,16569.96,572.47012
2022-11-26 12:55:00,2022-11-26 12:50:00,16569.96,16576.71,16564.18,16576.17,355.93633
2022-11-26 13:00:00,2022-11-26 12:55:00,16576.17,16584.54,16574.0,16580.59,428.25132
2022-11-26 13:05:00,2022-11-26 13:00:00,16580.59,16585.0,16577.05,16583.78,398.77005
2022-11-26 13:10:00,2022-11-26 13:05:00,16584.34,16597.44,16583.13,16594.32,614.81685
2022-11-26 13:15:00,2022-11-26 13:10:00,16593.62,16605.89,16588.0,16593.06,1173.46097
2022-11-26 13:20:00,2022-11-26 13:15:00,16593.07,16593.95,16582.0,16584.21,446.05874
2022-11-26 13:25:00,2022-11-26 13:20:00,16583.65,16592.13,16577.23,16583.8,751.86634
2022-11-26 13:30:00,2022-11-26 13:25:00,16583.79,16599.35,16582.31,16596.51,498.63261
2022-11-26 13:35:00,2022-11-26 13:30:00,16596.51,16606.05,16591.24,16596.73,852.42058
2022-11-26 13:40:00,2022-11-26 13:35:00,16597.44,16599.19,16588.93,16594.6,497.80256
2022-11-26 13:45:00,2022-11-26 13:40:00,16594.64,16602.44,16588.27,16601.93,431.77674
2022-11-26 13:50:00,2022-11-26 13:45:00,16601.57,16611.87,16598.36,16604.01,781.05799
2022-11-26 13:55:00,2022-11-26 13:50:00,16604.01,16613.21,16599.66,16607.56,616.65996
2022-11-26 14:00:00,2022-11-26 13:55:00,16608.06,16608.72,16595.0,16596.89,758.19922
2022-11-26 14:05:00,2022-11-26 14:00:00,16596.22,16601.61,16587.12,16591.98,1281.04778
2022-11-26 14:10:00,2022-11-26 14:05:00,16591.45,16601.83,16580.76,16599.4,638.58025
2022-11-26 14:15:00,2022-11-26 14:10:00,16598.69,16601.28,16591.22,16601.28,546.9437
2022-11-26 14:20:00,2022-11-26 14:15:00,16601.28,16613.64,16600.27,16608.76,593.71331
2022-11-26 14:25:00,2022-11-26 14:20:00,16608.76,16611.07,16600.04,16602.75,542.93664
2022-11-26 14:30:00,2022-11-26 14:25:00,16602.21,16606.82,16594.02,16598.85,524.64849
2022-11-26 14:35:00,2022-11-26 14:30:00,16598.85,16609.6,16596.99,16601.14,585.90137
2022-11-26 14:40:00,2022-11-26 14:35:00,16601.14,16620.0,16599.0,16614.75,692.61705
2022-11-26 14:45:00,2022-11-26 14:40:00,16613.69,16680.57,16612.92,16625.32,2797.64337
2022-11-26 14:50:00,2022-11-26 14:45:00,16625.32,16634.99,16598.34,16599.19,1325.10101
2022-11-26 14:55:00,2022-11-26 14:50:00,16599.19,16607.97,16540.0,16570.79,2584.19021
2022-11-26 15:00:00,2022-11-26 14:55:00,16571.6,16571.6,16536.56,16567.05,1587.03321
2022-11-26 15:05:00,2022-11-26 15:00:00,16566.95,16582.53,16550.55,16557.3,1086.75265
2022-11-26 15:10:00,2022-11-26 15:05:00,16558.08,16579.49,16553.0,16567.98,784.43666
2022-11-26 15:15:00,2022-11-26 15:10:00,16567.98,16577.63,16551.1,16553.1,675.86673
2022-11-26 15:20:00,2022-11-26 15:15:00,16553.1,16553.99,16495.7,16507.63,2007.51602
2022-11-26 15:25:00,2022-11-26 15:20:00,16507.63,16522.83,16483.25,16510.06,1405.71349
2022-11-26 15:30:00,2022-11-26 15:25:00,16510.85,16533.52,16508.57,16525.18,822.33469
2022-11-26 15:35:00,2022-11-26 15:30:00,16524.65,16530.0,16492.55,16492.77,773.19591
2022-11-26 15:40:00,2022-11-26 15:35:00,16493.27,16515.78,16490.51,16500.08,739.41768
2022-11-26 15:45:00,2022-11-26 15:40:00,16501.03,16532.92,16500.0,16527.4,758.23006
2022-11-26 15:50:00,2022-11-26 15:45:00,16526.78,16536.33,16510.02,16511.3,917.95454
2022-11-26 15:55:00,2022-11-26 15:50:00,16511.92,16524.98,16506.75,16523.58,436.71879
2022-11-26 16:00:00,2022-11-26 15:55:00,16524.02,16531.76,16504.78,16512.86,692.68437
2022-11-26 16:05:00,2022-11-26 16:00:00,16512.35,16526.62,16497.24,16523.64,671.02022
2022-11-26 16:10:00,2022-11-26 16:05:00,16523.64,16530.0,16514.7,16517.22,531.43414
2022-11-26 16:15:00,2022-11-26 16:10:00,16517.22,16526.53,16512.86,16524.79,511.6329
2022-11-26 16:20:00,2022-11-26 16:15:00,16524.9,16532.66,16518.17,16528.78,632.72731
2022-11-26 16:25:00,2022-11-26 16:20:00,16528.02,16531.43,16515.69,16528.09,486.64733
2022-11-26 16:30:00,2022-11-26 16:25:00,16528.81,16532.91,16520.46,16531.44,464.65472
2022-11-26 16:35:00,2022-11-26 16:30:00,16532.03,16532.14,16508.98,16514.4,501.10944
2022-11-26 16:40:00,2022-11-26 16:35:00,16514.4,16520.47,16501.3,16504.09,402.93304
2022-11-26 16:45:00,2022-11-26 16:40:00,16504.67,16516.65,16500.51,16512.24,382.69984
2022-11-26 16:50:00,2022-11-26 16:45:00,16512.24,16514.0,16503.99,16510.55,359.55691
2022-11-26 16:55:00,2022-11-26 16:50:00,16509.92,16512.49,16496.26,16509.75,422.51058
2022-11-26 17:00:00,2022-11-26 16:55:00,16509.75,16511.97,16501.1,16508.22,367.3003
2022-11-26 17:05:00,2022-11-26 17:00:00,16507.75,16512.04,16490.76,16511.09,638.78366
2022-11-26 17:10:00,2022-11-26 17:05:00,16511.09,16518.94,16501.06,16515.71,412.87117
2022-11-26 17:15:00,2022-11-26 17:10:00,16516.18,16524.74,16515.02,16520.51,486.18821
2022-11-26 17:20:00,2022-11-26 17:15:00,16521.15,16525.0,16515.02,16522.36,370.32673
2022-11-26 17:25:00,2022-11-26 17:20:00,16522.36,16530.0,16518.44,16519.67,557.01171
2022-11-26 17:30:00,2022-11-26 17:25:00,16519.68,16525.75,16518.29,16522.81,376.20623
2022-11-26 17:35:00,2022-11-26 17:30:00,16522.81,16524.24,16511.11,16515.04,370.67053
2022-11-26 17:40:00,2022-11-26 17:35:00,16515.66,16519.55,16506.48,16510.42,310.8843
2022-11-26 17:45:00,2022-11-26 17:40:00,16510.42,16525.78,16506.33,16520.9,483.20444
2022-11-26 17:50:00,2022-11-26 17:45:00,16520.91,16522.81,16513.33,16519.89,311.36505
2022-11-26 17:55:00,2022-11-26 17:50:00,16519.28,16527.27,16515.0,16525.78,252.81582
2022-11-26 18:00:00,2022-11-26 17:55:00,16525.78,16527.97,16515.9,16516.05,349.86923
2022-11-26 18:05:00,2022-11-26 18:00:00,16516.63,16521.6,16512.02,16520.8,313.33816
2022-11-26 18:10:00,2022-11-26 18:05:00,16520.8,16526.39,16518.0,16519.58,263.03526
2022-11-26 18:15:00,2022-11-26 18:10:00,16520.04,16522.0,16511.05,16513.52,345.91477
2022-11-26 18:20:00,2022-11-26 18:15:00,16513.52,16520.65,16512.81,16518.7,229.13139
2022-11-26 18:25:00,2022-11-26 18:20:00,16519.11,16519.98,16509.76,16518.2,286.41184
2022-11-26 18:30:00,2022-11-26 18:25:00,16517.39,16519.64,16505.36,16510.98,303.93107
2022-11-26 18:35:00,2022-11-26 18:30:00,16511.2,16512.58,16489.89,16499.46,597.74544
2022-11-26 18:40:00,2022-11-26 18:35:00,16499.46,16500.27,16489.22,16496.28,421.17732
2022-11-26 18:45:00,2022-11-26 18:40:00,16496.28,16509.75,16493.01,16507.38,366.15506
2022-11-26 18:50:00,2022-11-26 18:45:00,16507.38,16509.75,16501.52,16501.86,228.8805
2022-11-26 18:55:00,2022-11-26 18:50:00,16502.25,16502.45,16458.38,16473.75,1029.10549
2022-11-26 19:00:00,2022-11-26 18:55:00,16474.4,16483.99,16470.87,16477.77,452.75439
2022-11-26 19:05:00,2022-11-26 19:00:00,16477.73,16477.89,16420.45,16455.51,1862.41541
2022-11-26 19:10:00,2022-11-26 19:05:00,16455.51,16467.58,16448.58,16460.02,603.19086
2022-11-26 19:15:00,2022-11-26 19:10:00,16459.55,16475.32,16433.8,16458.22,819.65896
2022-11-26 19:20:00,2022-11-26 19:15:00,16458.22,16463.16,16446.58,16459.63,356.31161
2022-11-26 19:25:00,2022-11-26 19:20:00,16460.54,16471.16,16455.06,16471.01,535.4014
2022-11-26 19:30:00,2022-11-26 19:25:00,16470.53,16471.39,16456.0,16462.5,327.77573
2022-11-26 19:35:00,2022-11-26 19:30:00,16462.51,16479.77,16459.1,16478.7,365.46407
2022-11-26 19:40:00,2022-11-26 19:35:00,16479.34,16481.68,16463.0,16474.1,317.57454
2022-11-26 19:45:00,2022-11-26 19:40:00,16474.1,16488.99,16469.44,16481.9,520.69068
2022-11-26 19:50:00,2022-11-26 19:45:00,16481.28,16487.74,16474.59,16475.79,325.62398
2022-11-26 19:55:00,2022-11-26 19:50:00,16476.35,16492.35,16473.51,16488.03,352.33507
2022-11-26 20:00:00,2022-11-26 19:55:00,16487.4,16497.43,16480.0,16488.43,477.528
2022-11-26 20:05:00,2022-11-26 20:00:00,16488.44,16494.6,16484.91,16493.32,306.92732
2022-11-26 20:10:00,2022-11-26 20:05:00,16492.77,16502.4,16492.63,16496.36,332.98823
2022-11-26 20:15:00,2022-11-26 20:10:00,16497.09,16505.0,16490.67,16504.32,300.32602
2022-11-26 20:20:00,2022-11-26 20:15:00,16503.38,16506.48,16494.08,16500.69,268.69747
2022-11-26 20:25:00,2022-11-26 20:20:00,16500.0,16502.4,16495.0,16496.79,197.82051
2022-11-26 20:30:00,2022-11-26 20:25:00,16496.79,16499.72,16488.65,16490.06,272.53622
2022-11-26 20:35:00,2022-11-26 20:30:00,16490.64,16496.5,16487.56,16494.94,234.28129
2022-11-26 20:40:00,2022-11-26 20:35:00,16494.94,16514.98,16490.58,16508.7,435.21728
2022-11-26 20:45:00,2022-11-26 20:40:00,16508.26,16510.19,16490.91,16494.16,299.60182
2022-11-26 20:50:00,2022-11-26 20:45:00,16494.16,16503.99,16491.54,16502.52,252.51027
2022-11-26 20:55:00,2022-11-26 20:50:00,16503.11,16503.94,16495.94,16498.25,191.68859
2022-11-26 21:00:00,2022-11-26 20:55:00,16497.48,16505.52,16495.0,16500.9,243.21703
2022-11-26 21:05:00,2022-11-26 21:00:00,16500.95,16516.7,16500.0,16515.06,384.26241
2022-11-26 21:10:00,2022-11-26 21:05:00,16515.06,16521.99,16510.09,16514.78,401.61117
2022-11-26 21:15:00,2022-11-26 21:10:00,16514.14,16516.17,16502.0,16512.58,488.24454
2022-11-26 21:20:00,2022-11-26 21:15:00,16513.21,16533.22,16508.24,16525.38,711.20381
2022-11-26 21:25:00,2022-11-26 21:20:00,16525.12,16538.0,16521.25,16537.19,698.77507
2022-11-26 21:30:00,2022-11-26 21:25:00,16537.18,16549.66,16521.21,16524.99,734.02551
2022-11-26 21:35:00,2022-11-26 21:30:00,16524.99,16528.01,16508.82,16513.9,556.67201
2022-11-26 21:40:00,2022-11-26 21:35:00,16513.9,16525.0,16510.0,16516.24,769.70352
2022-11-26 21:45:00,2022-11-26 21:40:00,16516.24,16523.95,16503.63,16504.22,455.69079
2022-11-26 21:50:00,2022-11-26 21:45:00,16504.22,16508.28,16495.61,16506.9,469.27252
2022-11-26 21:55:00,2022-11-26 21:50:00,16506.89,16523.51,16506.0,16519.01,538.95866
2022-11-26 22:00:00,2022-11-26 21:55:00,16519.03,16521.27,16514.67,16516.25,177.92058
2022-11-26 22:05:00,2022-11-26 22:00:00,16516.25,16520.0,16509.93,16513.75,320.87353
2022-11-26 22:10:00,2022-11-26 22:05:00,16513.75,16515.87,16511.75,16512.63,156.93225
2022-11-26 22:15:00,2022-11-26 22:10:00,16512.12,16516.0,16507.65,16508.75,222.74282
2022-11-26 22:20:00,2022-11-26 22:15:00,16508.75,16509.86,16499.95,16500.83,410.88925
2022-11-26 22:25:00,2022-11-26 22:20:00,16500.83,16509.0,16486.52,16486.96,864.59881
